close,high,low,date
"22,935.00","22,948.50","22,937.50",20180628
"22,935.00","22,939.50","22,937.50",20180627
"22,920.00","22,924.00","22,897.50",20180626
"22,895.00","22,898.00","22,887.50",20180625
"22,891.00","22,896.50","22,892.50",20180622
"22,876.00","22,883.00","22,872.50",20180621
"22,866.00","22,867.50","22,857.00",20180620
"22,852.00","22,853.50","22,837.00",20180619
"22,835.00","22,836.00","22,816.50",20180618
"22,815.00","22,817.50","22,814.00",20180615
"22,812.00","22,814.50","22,808.00",20180614
"22,810.00","22,819.50","22,812.00",20180613
"22,812.00","22,818.50","22,805.50",20180612
"22,814.00","22,816.50","22,814.50",20180611
"22,790.00","22,797.50","22,793.00",20186208
"22,801.00","22,807.50","22,801.50",20186207
"22,805.00","22,829.50","22,806.00",20186206
"22,829.00","22,829.50","22,813.50",20186205
"22,826.00","22,828.00","22,792.00",20186204
"22,796.00","22,802.00","22,789.50",20186201
"22,804.00","22,817.50","22,775.00",20180531
"22,850.00","22,875.50","22,840.00",20180530
"22,830.00","22,845.50","22,832.50",20180529
"22,814.00","22,817.00","22,770.00",20180528
"22,769.00","22,783.00","22,770.00",20180525
"22,777.00","22,780.00","22,775.00",20180524
"22,773.00","22,775.00","22,767.00",20180523
"22,769.00","22,771.00","22,765.00",20180522
"22,770.00","22,777.00","22,767.00",20180521
"22,785.00","22,786.00","22,775.00",20180518
"22,773.00","22,776.50","22,773.50",20180517
"22,770.00","22,775.00","22,772.00",20180516
"22,768.00","22,773.00","22,768.50",20180515
"22,765.00","22,770.50","22,766.00",20180514
"22,769.00","22,775.00","22,768.50",20180511
"22,769.00","22,775.00","22,770.00",20180510
"22,774.00","22,777.00","22,770.00",20185209
"22,772.00","22,773.50","22,770.00",20185208
"22,767.00","22,790.50","22,762.50",20185207
"22,767.00","22,772.00","22,764.50",20185204
"22,762.00","22,767.00","22,760.00",20185203
"22,760.00","22,765.00","22,761.00",20185202
"22,763.00","22,763.00","22,763.00",20185201
"22,763.00","22,763.00","22,763.00",20180430
"22,763.00","22,767.50","22,760.50",20180427
"22,765.00","22,769.00","22,766.00",20180426
"22,768.00","22,768.00","22,768.00",20180425
"22,768.00","22,771.50","22,766.50",20180424
"22,769.00","22,773.00","22,770.00",20180423
"22,771.00","22,776.00","22,770.00",20180420
"22,778.00","22,781.50","22,773.00",20180419
"22,773.00","22,774.50","22,770.00",20180418
"22,770.00","22,777.00","22,767.00",20180417
"22,775.00","22,788.00","22,774.00",20180416
"22,784.00","22,806.00","22,783.50",20180413
"22,786.00","22,790.50","22,786.00",20180412
"22,788.00","22,792.50","22,787.00",20180411
"22,790.00","22,811.00","22,789.50",20180410
"22,790.00","22,812.50","22,788.50",20184209
"22,800.00","22,812.50","22,801.00",20184206
"22,813.00","22,814.00","22,806.00",20184205
"22,815.00","22,817.50","22,810.00",20184204
"22,809.00","22,814.00","22,787.00",20184203
"22,792.00","22,793.50","22,782.00",20184202
"22,793.00","22,810.00","22,787.50",20180330
"22,809.00","22,819.00","22,807.00",20180329
"22,818.00","22,822.00","22,813.00",20180328
"22,815.00","22,815.50","22,809.00",20180327
"22,810.00","22,815.00","22,797.50",20180326
"22,802.00","22,803.50","22,785.00",20180323
"22,794.00","22,795.00","22,774.50",20180322
"22,773.50","22,777.50","22,772.30",20180321
"22,774.00","22,779.00","22,763.50",20180320
"22,765.00","22,771.50","22,765.50",20180319
"22,764.00","22,766.50","22,762.50",20180316
"22,767.00","22,769.00","22,761.00",20180315
"22,765.00","22,769.50","22,762.00",20180314
"22,762.00","22,769.00","22,755.00",20180313
